Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
15-19	36.79629925538454	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
20-24	36.785438431298665	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
25-29	36.77370002099538	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
30-34	36.75604926322252	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
35-39	36.74221773356547	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
40-44	36.73346891427717	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
45-49	36.714949114055756	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
50-54	36.69355187411911	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
55-59	36.696292453103936	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
60-64	36.68612737865138	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
65-69	36.67601102785483	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
70-74	36.66346130222942	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
75-79	36.669200088604114	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
80-84	36.665212436766026	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
85-89	36.66030447538219	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
90-94	36.65640834177319	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
95-99	36.641777365834095	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
100-104	36.621935233610444	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
105-109	36.61612846499946	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
110-114	36.61754626473645	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
115-119	36.612171714613375	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
120-124	36.59402777911361	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
125-129	36.59148592015924	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
130-134	36.58716287013317	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
135-139	36.58160510139898	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
140-144	36.554258527311546	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
145-149	36.52037927323145	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
150-151	36.76887018717856	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
1	36.64698254143988	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
2	36.737290475213335	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
3	36.74439198157636	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
4	36.76218085122981	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
5	36.77557317173377	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
6	36.77462696790857	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
7	36.76484108367084	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
8	36.75849410353651	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
9	36.76786996116374	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
10-14	36.75169968251355	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
15-19	36.755932577628315	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
20-24	36.74854088029942	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
25-29	36.73108281051659	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
30-34	36.71555169492772	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
35-39	36.70030571833705	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
40-44	36.6913418635312	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
45-49	36.672936133767784	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
50-54	36.64703258021997	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
55-59	36.64673660526982	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
60-64	36.651977428745994	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
65-69	36.63760677954108	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
70-74	36.6271610585451	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
75-79	36.62531898042163	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
80-84	36.62571678018089	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
85-89	36.638056879752206	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
90-94	36.63218918403156	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
95-99	36.62898165782737	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
100-104	36.61856421310286	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
105-109	36.61443466708578	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
110-114	36.60699789747808	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
115-119	36.59812182152653	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
120-124	36.59392245210674	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
125-129	36.570051131865384	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
130-134	36.56788754291512	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
135-139	36.54457499554476	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
140-144	36.53710736984284	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
145-149	36.52542565642243	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
150-151	36.77336306583911	37.0	37.0	37.0	37.0	37.0	JVN166_R2_rmphix_fastqc
1	36.64507032258731	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
2	36.69338919135897	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
3	36.763382736454496	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
4	36.80277539447342	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
5	36.81519976964316	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
6	36.824911564299605	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
7	36.82374348197939	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
8	36.820933892693404	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
9	36.82789489598558	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
10-14	36.82411456392939	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
15-19	36.815410755925654	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
20-24	36.80490294346373	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
25-29	36.792571085342175	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
30-34	36.77500045716554	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
35-39	36.760962679500835	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
40-44	36.75216105171857	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
45-49	36.733867848551675	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
50-54	36.71327877942194	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
55-59	36.71598386263935	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
60-64	36.70531354323775	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
65-69	36.694851136397844	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
70-74	36.683281460804054	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
75-79	36.688179667631836	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
80-84	36.68471623166148	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
85-89	36.679573032527934	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
90-94	36.67589894516009	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
95-99	36.661092870363255	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
100-104	36.642415057661005	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
105-109	36.63614627451316	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
110-114	36.63787436623717	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
115-119	36.632683857169155	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
120-124	36.61461722820743	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
125-129	36.610871180873204	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
130-134	36.606821878522	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
135-139	36.6015977774534	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
140-144	36.574524539934636	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
145-149	36.541242991798036	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
150-151	36.77853672329274	37.0	37.0	37.0	37.0	37.0	JVN167_R1_rmphix_fastqc
1	36.69217322850303	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
2	36.70924318535791	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
3	36.723432044048536	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
4	36.75410545376068	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
5	36.76520508212116	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
6	36.76670146583453	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
7	36.76076888030315	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
8	36.75365979046807	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
9	36.76479076732262	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
10-14	36.74876002084441	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
15-19	36.75487849826676	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
20-24	36.7477366094849	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
25-29	36.730613859270605	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
30-34	36.71471876911152	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
35-39	36.69936469781358	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
40-44	36.689796279627785	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
45-49	36.67031428229982	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
50-54	36.643835831328914	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
55-59	36.642755132639564	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
60-64	36.648072526779906	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
65-69	36.633777260109255	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
70-74	36.62343510184346	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
75-79	36.621285942848	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
80-84	36.62148177035899	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
85-89	36.63233239816847	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
90-94	36.62550802359917	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
95-99	36.62185955694946	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
100-104	36.61130381420145	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
105-109	36.60717846804381	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
110-114	36.59946482061235	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
115-119	36.590700217338295	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
120-124	36.585104127040175	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
125-129	36.56123100136589	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
130-134	36.55938602605115	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
135-139	36.53599757205606	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
140-144	36.528588786631786	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
145-149	36.51648562863986	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
150-151	36.76913519966061	37.0	37.0	37.0	37.0	37.0	JVN167_R2_rmphix_fastqc
1	36.62819307936913	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
2	36.68437279387566	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
3	36.75539757335961	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
4	36.79502016586814	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
5	36.80817220094309	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
6	36.817931117766086	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
7	36.81781611111254	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
8	36.81526195067013	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
9	36.822599052932866	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
10-14	36.81690270203107	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
15-19	36.808809072344744	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
20-24	36.79784421984347	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
25-29	36.78588943548804	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
30-34	36.768519272456714	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
35-39	36.755055699011244	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
40-44	36.7461789192804	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
45-49	36.72753134612219	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
50-54	36.706703774152444	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
55-59	36.70988398455221	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
60-64	36.69992627149061	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
65-69	36.68933766919473	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
70-74	36.677495288649965	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
75-79	36.68275445056729	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
80-84	36.679694090034886	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
85-89	36.67495574108153	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
90-94	36.67119759334414	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
95-99	36.65615108297051	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
100-104	36.63797426648063	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
105-109	36.63118027359782	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
110-114	36.633372344588494	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
115-119	36.62752022396757	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
120-124	36.60990228291272	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
125-129	36.607026530949	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
130-134	36.60317137284023	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
135-139	36.5981982214544	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
140-144	36.57156423446101	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
145-149	36.538079545858956	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
150-151	36.77728717359311	37.0	37.0	37.0	37.0	37.0	JVN168_R1_rmphix_fastqc
1	36.66773388595859	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
2	36.743020970070766	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
3	36.7564807380926	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
4	36.768281771057964	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
5	36.78577620879071	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
6	36.78324652274621	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
7	36.77376879297141	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
8	36.76991887043979	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
9	36.77827845013535	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
10-14	36.761405247809606	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
15-19	36.76576587967412	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
20-24	36.758585444246954	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
25-29	36.74076617984992	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
30-34	36.725755655667015	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
35-39	36.710523143324416	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
40-44	36.702019847509156	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
45-49	36.68371029724233	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
50-54	36.65925017404162	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
55-59	36.65760613627017	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
60-64	36.66204016865067	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
65-69	36.64800396355989	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
70-74	36.637707181713935	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
75-79	36.63527059252873	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
80-84	36.6350452273371	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
85-89	36.64608410770481	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
90-94	36.64077892505054	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
95-99	36.63708579991881	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
100-104	36.627336195432214	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
105-109	36.622048577246844	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
110-114	36.61549133838182	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
115-119	36.605584428006026	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
120-124	36.60110300460873	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
125-129	36.577422881870234	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
130-134	36.57576939381096	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
135-139	36.55244940811398	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
140-144	36.544045291287524	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
145-149	36.53150239904706	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
150-151	36.77571719527118	37.0	37.0	37.0	37.0	37.0	JVN168_R2_rmphix_fastqc
1	36.596127647786105	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
2	36.65975734201134	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
3	36.74162937731552	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
4	36.78457073931588	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
5	36.794251844058856	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
6	36.8061684773997	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
7	36.808532304849905	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
8	36.80917654135079	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
9	36.81829753942238	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
10-14	36.81590092582912	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
15-19	36.81423305799556	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
20-24	36.807838783929014	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
25-29	36.79760626489556	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
30-34	36.780471046847666	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
35-39	36.76879927304791	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
40-44	36.7596551677304	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
45-49	36.741997158160586	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
50-54	36.72910487446129	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
55-59	36.73481082399413	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
60-64	36.72449899196975	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
65-69	36.70972084343848	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
70-74	36.69626076776476	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
75-79	36.70857889957563	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
80-84	36.70326230169426	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
85-89	36.690382643794116	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
90-94	36.68635907574277	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
95-99	36.67548156645235	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
100-104	36.65571728605032	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
105-109	36.64466158022274	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
110-114	36.64132722918153	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
115-119	36.64135229964215	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
120-124	36.62424558755693	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
125-129	36.62930363558346	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
130-134	36.61872320819523	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
135-139	36.607072364750664	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
140-144	36.580816987470875	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
145-149	36.5511396753764	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
150-151	36.78979257849613	37.0	37.0	37.0	37.0	37.0	JVN16_R1_rmphix_fastqc
1	36.59984836648519	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
2	36.73287524634049	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
3	36.7469375976421	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
4	36.74658608303117	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
5	36.76770650896976	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
6	36.77048801036333	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
7	36.758405704705304	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
8	36.754455727193225	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
9	36.761116257357315	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
10-14	36.74598113914983	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
15-19	36.74932615450266	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
20-24	36.74257452115844	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
25-29	36.729929651992315	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
30-34	36.712571989059086	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
35-39	36.70142626162338	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
40-44	36.68480355332256	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
45-49	36.67172475446374	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
50-54	36.643595846217096	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
55-59	36.64228345968367	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
60-64	36.64708694250571	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
65-69	36.63151613714108	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
70-74	36.62354991896015	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
75-79	36.62147803590505	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
80-84	36.62120002590781	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
85-89	36.62136769858143	37.0	37.0	37.0	37.0	37.0	JVN16_R2_rmphix_fastqc
