Length	Count	Library
130-134	230353.0	JVN113_R1_rmphix_fastqc
135-139	227953.0	JVN113_R1_rmphix_fastqc
140-144	251545.0	JVN113_R1_rmphix_fastqc
145-149	320518.0	JVN113_R1_rmphix_fastqc
150-152	2.3744405E7	JVN113_R1_rmphix_fastqc
50-54	245083.0	JVN113_R2_rmphix_fastqc
55-59	247959.0	JVN113_R2_rmphix_fastqc
60-64	235494.0	JVN113_R2_rmphix_fastqc
65-69	256424.0	JVN113_R2_rmphix_fastqc
70-74	247197.0	JVN113_R2_rmphix_fastqc
75-79	247783.0	JVN113_R2_rmphix_fastqc
80-84	245348.0	JVN113_R2_rmphix_fastqc
85-89	243516.0	JVN113_R2_rmphix_fastqc
90-94	244421.0	JVN113_R2_rmphix_fastqc
95-99	244746.0	JVN113_R2_rmphix_fastqc
100-104	248656.0	JVN113_R2_rmphix_fastqc
105-109	249612.0	JVN113_R2_rmphix_fastqc
110-114	253470.0	JVN113_R2_rmphix_fastqc
115-119	261391.0	JVN113_R2_rmphix_fastqc
120-124	267558.0	JVN113_R2_rmphix_fastqc
125-129	278183.0	JVN113_R2_rmphix_fastqc
130-134	285600.0	JVN113_R2_rmphix_fastqc
135-139	304759.0	JVN113_R2_rmphix_fastqc
140-144	311460.0	JVN113_R2_rmphix_fastqc
145-149	365099.0	JVN113_R2_rmphix_fastqc
150-152	2.2959283E7	JVN113_R2_rmphix_fastqc
50-54	242490.0	JVN114_R1_rmphix_fastqc
55-59	223410.0	JVN114_R1_rmphix_fastqc
60-64	215135.0	JVN114_R1_rmphix_fastqc
65-69	206159.0	JVN114_R1_rmphix_fastqc
70-74	204652.0	JVN114_R1_rmphix_fastqc
75-79	195663.0	JVN114_R1_rmphix_fastqc
80-84	191738.0	JVN114_R1_rmphix_fastqc
85-89	187462.0	JVN114_R1_rmphix_fastqc
90-94	187152.0	JVN114_R1_rmphix_fastqc
95-99	192703.0	JVN114_R1_rmphix_fastqc
100-104	206927.0	JVN114_R1_rmphix_fastqc
105-109	204075.0	JVN114_R1_rmphix_fastqc
110-114	198305.0	JVN114_R1_rmphix_fastqc
115-119	197813.0	JVN114_R1_rmphix_fastqc
120-124	213869.0	JVN114_R1_rmphix_fastqc
125-129	215924.0	JVN114_R1_rmphix_fastqc
130-134	217742.0	JVN114_R1_rmphix_fastqc
135-139	215364.0	JVN114_R1_rmphix_fastqc
140-144	237155.0	JVN114_R1_rmphix_fastqc
145-149	299759.0	JVN114_R1_rmphix_fastqc
150-152	2.1550094E7	JVN114_R1_rmphix_fastqc
50-54	205485.0	JVN114_R2_rmphix_fastqc
55-59	205488.0	JVN114_R2_rmphix_fastqc
60-64	197292.0	JVN114_R2_rmphix_fastqc
65-69	215170.0	JVN114_R2_rmphix_fastqc
70-74	207789.0	JVN114_R2_rmphix_fastqc
75-79	208928.0	JVN114_R2_rmphix_fastqc
80-84	205562.0	JVN114_R2_rmphix_fastqc
85-89	205210.0	JVN114_R2_rmphix_fastqc
90-94	207290.0	JVN114_R2_rmphix_fastqc
95-99	205018.0	JVN114_R2_rmphix_fastqc
100-104	209052.0	JVN114_R2_rmphix_fastqc
105-109	211550.0	JVN114_R2_rmphix_fastqc
110-114	213988.0	JVN114_R2_rmphix_fastqc
115-119	219968.0	JVN114_R2_rmphix_fastqc
120-124	225178.0	JVN114_R2_rmphix_fastqc
125-129	234060.0	JVN114_R2_rmphix_fastqc
130-134	241711.0	JVN114_R2_rmphix_fastqc
135-139	258014.0	JVN114_R2_rmphix_fastqc
140-144	262895.0	JVN114_R2_rmphix_fastqc
145-149	310294.0	JVN114_R2_rmphix_fastqc
150-152	2.1353649E7	JVN114_R2_rmphix_fastqc
50-54	245215.0	JVN115_R1_rmphix_fastqc
55-59	224619.0	JVN115_R1_rmphix_fastqc
60-64	215805.0	JVN115_R1_rmphix_fastqc
65-69	207957.0	JVN115_R1_rmphix_fastqc
70-74	207548.0	JVN115_R1_rmphix_fastqc
75-79	196999.0	JVN115_R1_rmphix_fastqc
80-84	193554.0	JVN115_R1_rmphix_fastqc
85-89	188286.0	JVN115_R1_rmphix_fastqc
90-94	187981.0	JVN115_R1_rmphix_fastqc
95-99	194195.0	JVN115_R1_rmphix_fastqc
100-104	209007.0	JVN115_R1_rmphix_fastqc
105-109	206789.0	JVN115_R1_rmphix_fastqc
110-114	200282.0	JVN115_R1_rmphix_fastqc
115-119	200864.0	JVN115_R1_rmphix_fastqc
120-124	215818.0	JVN115_R1_rmphix_fastqc
125-129	220514.0	JVN115_R1_rmphix_fastqc
130-134	219800.0	JVN115_R1_rmphix_fastqc
135-139	217684.0	JVN115_R1_rmphix_fastqc
140-144	241028.0	JVN115_R1_rmphix_fastqc
145-149	304403.0	JVN115_R1_rmphix_fastqc
150-152	2.1690904E7	JVN115_R1_rmphix_fastqc
50-54	204648.0	JVN115_R2_rmphix_fastqc
55-59	202578.0	JVN115_R2_rmphix_fastqc
60-64	195180.0	JVN115_R2_rmphix_fastqc
65-69	213477.0	JVN115_R2_rmphix_fastqc
70-74	206669.0	JVN115_R2_rmphix_fastqc
75-79	207236.0	JVN115_R2_rmphix_fastqc
80-84	205335.0	JVN115_R2_rmphix_fastqc
85-89	201692.0	JVN115_R2_rmphix_fastqc
90-94	203438.0	JVN115_R2_rmphix_fastqc
95-99	202667.0	JVN115_R2_rmphix_fastqc
100-104	205397.0	JVN115_R2_rmphix_fastqc
105-109	206908.0	JVN115_R2_rmphix_fastqc
110-114	211124.0	JVN115_R2_rmphix_fastqc
115-119	215920.0	JVN115_R2_rmphix_fastqc
120-124	220331.0	JVN115_R2_rmphix_fastqc
125-129	230373.0	JVN115_R2_rmphix_fastqc
130-134	237396.0	JVN115_R2_rmphix_fastqc
135-139	253707.0	JVN115_R2_rmphix_fastqc
140-144	258540.0	JVN115_R2_rmphix_fastqc
145-149	304886.0	JVN115_R2_rmphix_fastqc
150-152	2.160175E7	JVN115_R2_rmphix_fastqc
50-54	242770.0	JVN116_R1_rmphix_fastqc
55-59	223996.0	JVN116_R1_rmphix_fastqc
60-64	214889.0	JVN116_R1_rmphix_fastqc
65-69	204511.0	JVN116_R1_rmphix_fastqc
70-74	202192.0	JVN116_R1_rmphix_fastqc
75-79	193394.0	JVN116_R1_rmphix_fastqc
80-84	188330.0	JVN116_R1_rmphix_fastqc
85-89	182870.0	JVN116_R1_rmphix_fastqc
90-94	181641.0	JVN116_R1_rmphix_fastqc
95-99	185703.0	JVN116_R1_rmphix_fastqc
100-104	200987.0	JVN116_R1_rmphix_fastqc
105-109	196035.0	JVN116_R1_rmphix_fastqc
110-114	190332.0	JVN116_R1_rmphix_fastqc
115-119	189597.0	JVN116_R1_rmphix_fastqc
120-124	203837.0	JVN116_R1_rmphix_fastqc
125-129	206278.0	JVN116_R1_rmphix_fastqc
130-134	207310.0	JVN116_R1_rmphix_fastqc
135-139	204328.0	JVN116_R1_rmphix_fastqc
140-144	225141.0	JVN116_R1_rmphix_fastqc
145-149	283367.0	JVN116_R1_rmphix_fastqc
150-152	2.1623059E7	JVN116_R1_rmphix_fastqc
50-54	187165.0	JVN116_R2_rmphix_fastqc
55-59	186847.0	JVN116_R2_rmphix_fastqc
60-64	179243.0	JVN116_R2_rmphix_fastqc
65-69	196965.0	JVN116_R2_rmphix_fastqc
70-74	188213.0	JVN116_R2_rmphix_fastqc
75-79	190789.0	JVN116_R2_rmphix_fastqc
80-84	187304.0	JVN116_R2_rmphix_fastqc
85-89	185280.0	JVN116_R2_rmphix_fastqc
90-94	187950.0	JVN116_R2_rmphix_fastqc
95-99	186300.0	JVN116_R2_rmphix_fastqc
100-104	188581.0	JVN116_R2_rmphix_fastqc
105-109	191116.0	JVN116_R2_rmphix_fastqc
110-114	193399.0	JVN116_R2_rmphix_fastqc
115-119	198537.0	JVN116_R2_rmphix_fastqc
120-124	203464.0	JVN116_R2_rmphix_fastqc
125-129	209971.0	JVN116_R2_rmphix_fastqc
130-134	216625.0	JVN116_R2_rmphix_fastqc
135-139	232434.0	JVN116_R2_rmphix_fastqc
140-144	236621.0	JVN116_R2_rmphix_fastqc
145-149	279841.0	JVN116_R2_rmphix_fastqc
150-152	2.1723922E7	JVN116_R2_rmphix_fastqc
50-54	281306.0	JVN117_R1_rmphix_fastqc
55-59	258362.0	JVN117_R1_rmphix_fastqc
60-64	246802.0	JVN117_R1_rmphix_fastqc
65-69	236942.0	JVN117_R1_rmphix_fastqc
70-74	233871.0	JVN117_R1_rmphix_fastqc
75-79	222396.0	JVN117_R1_rmphix_fastqc
80-84	217595.0	JVN117_R1_rmphix_fastqc
85-89	211843.0	JVN117_R1_rmphix_fastqc
90-94	210526.0	JVN117_R1_rmphix_fastqc
95-99	217685.0	JVN117_R1_rmphix_fastqc
100-104	234864.0	JVN117_R1_rmphix_fastqc
105-109	230018.0	JVN117_R1_rmphix_fastqc
110-114	223145.0	JVN117_R1_rmphix_fastqc
115-119	224398.0	JVN117_R1_rmphix_fastqc
120-124	241799.0	JVN117_R1_rmphix_fastqc
125-129	244783.0	JVN117_R1_rmphix_fastqc
130-134	244192.0	JVN117_R1_rmphix_fastqc
135-139	240911.0	JVN117_R1_rmphix_fastqc
140-144	268183.0	JVN117_R1_rmphix_fastqc
145-149	338284.0	JVN117_R1_rmphix_fastqc
150-152	2.4145048E7	JVN117_R1_rmphix_fastqc
50-54	216505.0	JVN117_R2_rmphix_fastqc
55-59	216230.0	JVN117_R2_rmphix_fastqc
60-64	208063.0	JVN117_R2_rmphix_fastqc
65-69	228588.0	JVN117_R2_rmphix_fastqc
70-74	219736.0	JVN117_R2_rmphix_fastqc
75-79	221395.0	JVN117_R2_rmphix_fastqc
80-84	219618.0	JVN117_R2_rmphix_fastqc
85-89	216488.0	JVN117_R2_rmphix_fastqc
90-94	216915.0	JVN117_R2_rmphix_fastqc
95-99	217031.0	JVN117_R2_rmphix_fastqc
100-104	221591.0	JVN117_R2_rmphix_fastqc
105-109	223798.0	JVN117_R2_rmphix_fastqc
110-114	227721.0	JVN117_R2_rmphix_fastqc
115-119	234242.0	JVN117_R2_rmphix_fastqc
120-124	238884.0	JVN117_R2_rmphix_fastqc
125-129	248855.0	JVN117_R2_rmphix_fastqc
130-134	257524.0	JVN117_R2_rmphix_fastqc
135-139	273959.0	JVN117_R2_rmphix_fastqc
140-144	280266.0	JVN117_R2_rmphix_fastqc
145-149	330614.0	JVN117_R2_rmphix_fastqc
150-152	2.425493E7	JVN117_R2_rmphix_fastqc
50-54	287872.0	JVN118_R1_rmphix_fastqc
55-59	263303.0	JVN118_R1_rmphix_fastqc
60-64	251790.0	JVN118_R1_rmphix_fastqc
65-69	240920.0	JVN118_R1_rmphix_fastqc
70-74	238410.0	JVN118_R1_rmphix_fastqc
75-79	227011.0	JVN118_R1_rmphix_fastqc
80-84	220651.0	JVN118_R1_rmphix_fastqc
85-89	214833.0	JVN118_R1_rmphix_fastqc
90-94	214193.0	JVN118_R1_rmphix_fastqc
95-99	220654.0	JVN118_R1_rmphix_fastqc
100-104	236416.0	JVN118_R1_rmphix_fastqc
105-109	232471.0	JVN118_R1_rmphix_fastqc
110-114	224195.0	JVN118_R1_rmphix_fastqc
115-119	224228.0	JVN118_R1_rmphix_fastqc
120-124	241478.0	JVN118_R1_rmphix_fastqc
125-129	244157.0	JVN118_R1_rmphix_fastqc
130-134	243412.0	JVN118_R1_rmphix_fastqc
135-139	241150.0	JVN118_R1_rmphix_fastqc
140-144	265464.0	JVN118_R1_rmphix_fastqc
145-149	332757.0	JVN118_R1_rmphix_fastqc
150-152	2.5530448E7	JVN118_R1_rmphix_fastqc
50-54	245792.0	JVN118_R2_rmphix_fastqc
55-59	245654.0	JVN118_R2_rmphix_fastqc
60-64	233982.0	JVN118_R2_rmphix_fastqc
65-69	254612.0	JVN118_R2_rmphix_fastqc
70-74	245418.0	JVN118_R2_rmphix_fastqc
75-79	246297.0	JVN118_R2_rmphix_fastqc
80-84	241494.0	JVN118_R2_rmphix_fastqc
85-89	238449.0	JVN118_R2_rmphix_fastqc
90-94	238623.0	JVN118_R2_rmphix_fastqc
95-99	237061.0	JVN118_R2_rmphix_fastqc
100-104	240550.0	JVN118_R2_rmphix_fastqc
105-109	242097.0	JVN118_R2_rmphix_fastqc
110-114	244692.0	JVN118_R2_rmphix_fastqc
115-119	249330.0	JVN118_R2_rmphix_fastqc
120-124	255853.0	JVN118_R2_rmphix_fastqc
125-129	263613.0	JVN118_R2_rmphix_fastqc
130-134	270451.0	JVN118_R2_rmphix_fastqc
135-139	287953.0	JVN118_R2_rmphix_fastqc
140-144	292700.0	JVN118_R2_rmphix_fastqc
145-149	343415.0	JVN118_R2_rmphix_fastqc
150-152	2.5277777E7	JVN118_R2_rmphix_fastqc
50-54	252946.0	JVN119_R1_rmphix_fastqc
55-59	232321.0	JVN119_R1_rmphix_fastqc
60-64	224027.0	JVN119_R1_rmphix_fastqc
65-69	214920.0	JVN119_R1_rmphix_fastqc
70-74	213701.0	JVN119_R1_rmphix_fastqc
75-79	202214.0	JVN119_R1_rmphix_fastqc
80-84	199000.0	JVN119_R1_rmphix_fastqc
85-89	194245.0	JVN119_R1_rmphix_fastqc
90-94	192670.0	JVN119_R1_rmphix_fastqc
95-99	199527.0	JVN119_R1_rmphix_fastqc
100-104	215448.0	JVN119_R1_rmphix_fastqc
105-109	211604.0	JVN119_R1_rmphix_fastqc
110-114	204324.0	JVN119_R1_rmphix_fastqc
115-119	206108.0	JVN119_R1_rmphix_fastqc
120-124	221114.0	JVN119_R1_rmphix_fastqc
125-129	225082.0	JVN119_R1_rmphix_fastqc
130-134	224632.0	JVN119_R1_rmphix_fastqc
135-139	222342.0	JVN119_R1_rmphix_fastqc
140-144	245748.0	JVN119_R1_rmphix_fastqc
145-149	311308.0	JVN119_R1_rmphix_fastqc
150-152	2.2697686E7	JVN119_R1_rmphix_fastqc
50-54	228846.0	JVN119_R2_rmphix_fastqc
55-59	230270.0	JVN119_R2_rmphix_fastqc
60-64	219967.0	JVN119_R2_rmphix_fastqc
65-69	239652.0	JVN119_R2_rmphix_fastqc
70-74	231358.0	JVN119_R2_rmphix_fastqc
75-79	231311.0	JVN119_R2_rmphix_fastqc
80-84	230019.0	JVN119_R2_rmphix_fastqc
85-89	227461.0	JVN119_R2_rmphix_fastqc
90-94	228597.0	JVN119_R2_rmphix_fastqc
95-99	228338.0	JVN119_R2_rmphix_fastqc
100-104	231376.0	JVN119_R2_rmphix_fastqc
105-109	233473.0	JVN119_R2_rmphix_fastqc
110-114	236644.0	JVN119_R2_rmphix_fastqc
115-119	242002.0	JVN119_R2_rmphix_fastqc
120-124	247974.0	JVN119_R2_rmphix_fastqc
125-129	256220.0	JVN119_R2_rmphix_fastqc
130-134	264995.0	JVN119_R2_rmphix_fastqc
135-139	282805.0	JVN119_R2_rmphix_fastqc
140-144	286760.0	JVN119_R2_rmphix_fastqc
145-149	338034.0	JVN119_R2_rmphix_fastqc
150-152	2.2194865E7	JVN119_R2_rmphix_fastqc
50-54	259517.0	JVN11_R1_rmphix_fastqc
55-59	237609.0	JVN11_R1_rmphix_fastqc
60-64	228606.0	JVN11_R1_rmphix_fastqc
65-69	216595.0	JVN11_R1_rmphix_fastqc
70-74	215675.0	JVN11_R1_rmphix_fastqc
75-79	204892.0	JVN11_R1_rmphix_fastqc
80-84	199227.0	JVN11_R1_rmphix_fastqc
85-89	194641.0	JVN11_R1_rmphix_fastqc
90-94	193175.0	JVN11_R1_rmphix_fastqc
95-99	198527.0	JVN11_R1_rmphix_fastqc
100-104	213844.0	JVN11_R1_rmphix_fastqc
105-109	210095.0	JVN11_R1_rmphix_fastqc
110-114	202054.0	JVN11_R1_rmphix_fastqc
115-119	202080.0	JVN11_R1_rmphix_fastqc
120-124	217471.0	JVN11_R1_rmphix_fastqc
125-129	220230.0	JVN11_R1_rmphix_fastqc
130-134	218494.0	JVN11_R1_rmphix_fastqc
135-139	216896.0	JVN11_R1_rmphix_fastqc
140-144	238629.0	JVN11_R1_rmphix_fastqc
145-149	300518.0	JVN11_R1_rmphix_fastqc
150-152	2.2814809E7	JVN11_R1_rmphix_fastqc
50-54	204842.0	JVN11_R2_rmphix_fastqc
55-59	202394.0	JVN11_R2_rmphix_fastqc
60-64	194731.0	JVN11_R2_rmphix_fastqc
65-69	213458.0	JVN11_R2_rmphix_fastqc
70-74	204015.0	JVN11_R2_rmphix_fastqc
75-79	205497.0	JVN11_R2_rmphix_fastqc
80-84	202840.0	JVN11_R2_rmphix_fastqc
85-89	199292.0	JVN11_R2_rmphix_fastqc
90-94	200264.0	JVN11_R2_rmphix_fastqc
95-99	199236.0	JVN11_R2_rmphix_fastqc
100-104	201114.0	JVN11_R2_rmphix_fastqc
105-109	204417.0	JVN11_R2_rmphix_fastqc
110-114	206257.0	JVN11_R2_rmphix_fastqc
115-119	210826.0	JVN11_R2_rmphix_fastqc
120-124	215291.0	JVN11_R2_rmphix_fastqc
125-129	223424.0	JVN11_R2_rmphix_fastqc
130-134	229296.0	JVN11_R2_rmphix_fastqc
135-139	244551.0	JVN11_R2_rmphix_fastqc
140-144	249153.0	JVN11_R2_rmphix_fastqc
145-149	293277.0	JVN11_R2_rmphix_fastqc
150-152	2.2899409E7	JVN11_R2_rmphix_fastqc
50-54	260969.0	JVN120_R1_rmphix_fastqc
55-59	240035.0	JVN120_R1_rmphix_fastqc
60-64	230274.0	JVN120_R1_rmphix_fastqc
65-69	222610.0	JVN120_R1_rmphix_fastqc
70-74	217555.0	JVN120_R1_rmphix_fastqc
75-79	206948.0	JVN120_R1_rmphix_fastqc
80-84	203126.0	JVN120_R1_rmphix_fastqc
85-89	198070.0	JVN120_R1_rmphix_fastqc
90-94	195564.0	JVN120_R1_rmphix_fastqc
95-99	201646.0	JVN120_R1_rmphix_fastqc
100-104	216570.0	JVN120_R1_rmphix_fastqc
105-109	214067.0	JVN120_R1_rmphix_fastqc
110-114	207204.0	JVN120_R1_rmphix_fastqc
115-119	207359.0	JVN120_R1_rmphix_fastqc
120-124	223142.0	JVN120_R1_rmphix_fastqc
125-129	224700.0	JVN120_R1_rmphix_fastqc
130-134	225980.0	JVN120_R1_rmphix_fastqc
135-139	223587.0	JVN120_R1_rmphix_fastqc
140-144	245669.0	JVN120_R1_rmphix_fastqc
145-149	310357.0	JVN120_R1_rmphix_fastqc
150-152	2.2866572E7	JVN120_R1_rmphix_fastqc
50-54	208749.0	JVN120_R2_rmphix_fastqc
55-59	208315.0	JVN120_R2_rmphix_fastqc
60-64	200077.0	JVN120_R2_rmphix_fastqc
65-69	218759.0	JVN120_R2_rmphix_fastqc
70-74	209989.0	JVN120_R2_rmphix_fastqc
75-79	211031.0	JVN120_R2_rmphix_fastqc
80-84	208506.0	JVN120_R2_rmphix_fastqc
85-89	207707.0	JVN120_R2_rmphix_fastqc
90-94	208513.0	JVN120_R2_rmphix_fastqc
95-99	208417.0	JVN120_R2_rmphix_fastqc
100-104	209962.0	JVN120_R2_rmphix_fastqc
105-109	212750.0	JVN120_R2_rmphix_fastqc
110-114	215443.0	JVN120_R2_rmphix_fastqc
115-119	221569.0	JVN120_R2_rmphix_fastqc
120-124	226404.0	JVN120_R2_rmphix_fastqc
125-129	235077.0	JVN120_R2_rmphix_fastqc
130-134	241683.0	JVN120_R2_rmphix_fastqc
135-139	259378.0	JVN120_R2_rmphix_fastqc
140-144	262906.0	JVN120_R2_rmphix_fastqc
145-149	311358.0	JVN120_R2_rmphix_fastqc
150-152	2.2855411E7	JVN120_R2_rmphix_fastqc
50-54	246079.0	JVN121_R1_rmphix_fastqc
55-59	226809.0	JVN121_R1_rmphix_fastqc
60-64	216794.0	JVN121_R1_rmphix_fastqc
65-69	207927.0	JVN121_R1_rmphix_fastqc
70-74	206231.0	JVN121_R1_rmphix_fastqc
75-79	195416.0	JVN121_R1_rmphix_fastqc
80-84	191515.0	JVN121_R1_rmphix_fastqc
85-89	186436.0	JVN121_R1_rmphix_fastqc
90-94	186298.0	JVN121_R1_rmphix_fastqc
95-99	191718.0	JVN121_R1_rmphix_fastqc
100-104	206944.0	JVN121_R1_rmphix_fastqc
105-109	203388.0	JVN121_R1_rmphix_fastqc
110-114	197464.0	JVN121_R1_rmphix_fastqc
115-119	197240.0	JVN121_R1_rmphix_fastqc
120-124	211506.0	JVN121_R1_rmphix_fastqc
125-129	215042.0	JVN121_R1_rmphix_fastqc
130-134	214702.0	JVN121_R1_rmphix_fastqc
135-139	212301.0	JVN121_R1_rmphix_fastqc
140-144	233780.0	JVN121_R1_rmphix_fastqc
145-149	295684.0	JVN121_R1_rmphix_fastqc
150-152	2.1832401E7	JVN121_R1_rmphix_fastqc
50-54	214325.0	JVN121_R2_rmphix_fastqc
55-59	216599.0	JVN121_R2_rmphix_fastqc
60-64	206109.0	JVN121_R2_rmphix_fastqc
65-69	224579.0	JVN121_R2_rmphix_fastqc
70-74	216266.0	JVN121_R2_rmphix_fastqc
75-79	217351.0	JVN121_R2_rmphix_fastqc
80-84	215119.0	JVN121_R2_rmphix_fastqc
85-89	211859.0	JVN121_R2_rmphix_fastqc
90-94	212864.0	JVN121_R2_rmphix_fastqc
95-99	213400.0	JVN121_R2_rmphix_fastqc
100-104	216577.0	JVN121_R2_rmphix_fastqc
105-109	217784.0	JVN121_R2_rmphix_fastqc
110-114	220953.0	JVN121_R2_rmphix_fastqc
115-119	227680.0	JVN121_R2_rmphix_fastqc
120-124	231975.0	JVN121_R2_rmphix_fastqc
125-129	242333.0	JVN121_R2_rmphix_fastqc
130-134	247673.0	JVN121_R2_rmphix_fastqc
135-139	264499.0	JVN121_R2_rmphix_fastqc
140-144	268527.0	JVN121_R2_rmphix_fastqc
145-149	315850.0	JVN121_R2_rmphix_fastqc
150-152	2.1473353E7	JVN121_R2_rmphix_fastqc
50-54	255289.0	JVN122_R1_rmphix_fastqc
55-59	235678.0	JVN122_R1_rmphix_fastqc
60-64	226117.0	JVN122_R1_rmphix_fastqc
65-69	215533.0	JVN122_R1_rmphix_fastqc
70-74	213176.0	JVN122_R1_rmphix_fastqc
75-79	202195.0	JVN122_R1_rmphix_fastqc
80-84	197818.0	JVN122_R1_rmphix_fastqc
85-89	191757.0	JVN122_R1_rmphix_fastqc
90-94	191145.0	JVN122_R1_rmphix_fastqc
95-99	196605.0	JVN122_R1_rmphix_fastqc
100-104	210352.0	JVN122_R1_rmphix_fastqc
105-109	206422.0	JVN122_R1_rmphix_fastqc
110-114	200415.0	JVN122_R1_rmphix_fastqc
115-119	200480.0	JVN122_R1_rmphix_fastqc
120-124	215340.0	JVN122_R1_rmphix_fastqc
125-129	216639.0	JVN122_R1_rmphix_fastqc
130-134	216834.0	JVN122_R1_rmphix_fastqc
135-139	213976.0	JVN122_R1_rmphix_fastqc
140-144	235857.0	JVN122_R1_rmphix_fastqc
145-149	298034.0	JVN122_R1_rmphix_fastqc
150-152	2.2945843E7	JVN122_R1_rmphix_fastqc
50-54	201544.0	JVN122_R2_rmphix_fastqc
55-59	201907.0	JVN122_R2_rmphix_fastqc
60-64	194273.0	JVN122_R2_rmphix_fastqc
65-69	212923.0	JVN122_R2_rmphix_fastqc
70-74	202944.0	JVN122_R2_rmphix_fastqc
75-79	203779.0	JVN122_R2_rmphix_fastqc
80-84	201626.0	JVN122_R2_rmphix_fastqc
85-89	200127.0	JVN122_R2_rmphix_fastqc
90-94	202175.0	JVN122_R2_rmphix_fastqc
95-99	202400.0	JVN122_R2_rmphix_fastqc
100-104	204032.0	JVN122_R2_rmphix_fastqc
105-109	205776.0	JVN122_R2_rmphix_fastqc
110-114	209747.0	JVN122_R2_rmphix_fastqc
115-119	214918.0	JVN122_R2_rmphix_fastqc
120-124	220592.0	JVN122_R2_rmphix_fastqc
125-129	227722.0	JVN122_R2_rmphix_fastqc
130-134	233986.0	JVN122_R2_rmphix_fastqc
135-139	250827.0	JVN122_R2_rmphix_fastqc
140-144	255970.0	JVN122_R2_rmphix_fastqc
145-149	301581.0	JVN122_R2_rmphix_fastqc
150-152	2.2936656E7	JVN122_R2_rmphix_fastqc
50-54	244329.0	JVN123_R1_rmphix_fastqc
55-59	225150.0	JVN123_R1_rmphix_fastqc
60-64	215181.0	JVN123_R1_rmphix_fastqc
65-69	208050.0	JVN123_R1_rmphix_fastqc
70-74	206298.0	JVN123_R1_rmphix_fastqc
75-79	197173.0	JVN123_R1_rmphix_fastqc
80-84	192689.0	JVN123_R1_rmphix_fastqc
85-89	187299.0	JVN123_R1_rmphix_fastqc
90-94	187407.0	JVN123_R1_rmphix_fastqc
95-99	193357.0	JVN123_R1_rmphix_fastqc
100-104	209811.0	JVN123_R1_rmphix_fastqc
105-109	206418.0	JVN123_R1_rmphix_fastqc
110-114	200506.0	JVN123_R1_rmphix_fastqc
115-119	200260.0	JVN123_R1_rmphix_fastqc
120-124	215263.0	JVN123_R1_rmphix_fastqc
125-129	219974.0	JVN123_R1_rmphix_fastqc
130-134	219251.0	JVN123_R1_rmphix_fastqc
135-139	217403.0	JVN123_R1_rmphix_fastqc
140-144	240397.0	JVN123_R1_rmphix_fastqc
145-149	302674.0	JVN123_R1_rmphix_fastqc
150-152	2.178101E7	JVN123_R1_rmphix_fastqc
50-54	226676.0	JVN123_R2_rmphix_fastqc
55-59	226397.0	JVN123_R2_rmphix_fastqc
60-64	218185.0	JVN123_R2_rmphix_fastqc
65-69	235665.0	JVN123_R2_rmphix_fastqc
70-74	227045.0	JVN123_R2_rmphix_fastqc
75-79	227680.0	JVN123_R2_rmphix_fastqc
80-84	226554.0	JVN123_R2_rmphix_fastqc
85-89	224013.0	JVN123_R2_rmphix_fastqc
90-94	224157.0	JVN123_R2_rmphix_fastqc
95-99	224385.0	JVN123_R2_rmphix_fastqc
100-104	227378.0	JVN123_R2_rmphix_fastqc
105-109	230465.0	JVN123_R2_rmphix_fastqc
110-114	233142.0	JVN123_R2_rmphix_fastqc
115-119	239824.0	JVN123_R2_rmphix_fastqc
120-124	244801.0	JVN123_R2_rmphix_fastqc
125-129	254215.0	JVN123_R2_rmphix_fastqc
130-134	261570.0	JVN123_R2_rmphix_fastqc
135-139	277168.0	JVN123_R2_rmphix_fastqc
140-144	282888.0	JVN123_R2_rmphix_fastqc
145-149	332465.0	JVN123_R2_rmphix_fastqc
150-152	2.1225227E7	JVN123_R2_rmphix_fastqc
50-54	273829.0	JVN124_R1_rmphix_fastqc
55-59	251033.0	JVN124_R1_rmphix_fastqc
60-64	240946.0	JVN124_R1_rmphix_fastqc
65-69	231591.0	JVN124_R1_rmphix_fastqc
70-74	228082.0	JVN124_R1_rmphix_fastqc
75-79	215981.0	JVN124_R1_rmphix_fastqc
80-84	211089.0	JVN124_R1_rmphix_fastqc
85-89	205568.0	JVN124_R1_rmphix_fastqc
90-94	204894.0	JVN124_R1_rmphix_fastqc
95-99	211042.0	JVN124_R1_rmphix_fastqc
100-104	227534.0	JVN124_R1_rmphix_fastqc
105-109	223287.0	JVN124_R1_rmphix_fastqc
110-114	215889.0	JVN124_R1_rmphix_fastqc
115-119	215632.0	JVN124_R1_rmphix_fastqc
120-124	231797.0	JVN124_R1_rmphix_fastqc
125-129	236611.0	JVN124_R1_rmphix_fastqc
130-134	234023.0	JVN124_R1_rmphix_fastqc
135-139	232381.0	JVN124_R1_rmphix_fastqc
140-144	256230.0	JVN124_R1_rmphix_fastqc
145-149	323368.0	JVN124_R1_rmphix_fastqc
150-152	2.4392122E7	JVN124_R1_rmphix_fastqc
50-54	203149.0	JVN124_R2_rmphix_fastqc
55-59	203396.0	JVN124_R2_rmphix_fastqc
60-64	195194.0	JVN124_R2_rmphix_fastqc
65-69	215288.0	JVN124_R2_rmphix_fastqc
70-74	205436.0	JVN124_R2_rmphix_fastqc
75-79	208262.0	JVN124_R2_rmphix_fastqc
